state,fips.x,X,race_eth,edu5,age4,SEX,Freq,sex,postal.x,GESTCEN.x,census.region,nate.subregion,nate.region,fips.y,postal.y,GESTCEN.y,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,battlegrounds,region,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,race.edu.battleground,race.age.battleground,race.battleground,age.battleground,edu.battleground,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Colorado,8,873,Hispanic,somecol,1,1,29750,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,25,21,22,225,214,245,221,224,254,209,251,211,201,101,501,54,14,1,hs,106,206,2009
Colorado,8,822,Black,somecol,1,1,10109,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,15,11,12,125,114,145,121,124,254,109,151,111,101,101,501,54,14,1,hs,106,206,1009
Colorado,8,4749,Hispanic,postgrad,1,2,1177,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,24,21,21,214,214,244,211,214,144,209,241,211,201,101,401,44,14,1,col,106,106,2009
Colorado,8,4035,White,somecol,4,1,62106,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,45,44,42,425,444,445,424,424,254,409,451,441,401,401,501,54,44,4,hs,306,206,406
Colorado,8,1485,Hispanic,nohs,2,1,13351,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,23,22,22,223,224,243,222,224,234,209,231,221,201,201,301,34,24,1,hs,106,206,2009
Colorado,8,1995,White,somecol,2,1,119284,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,45,42,42,425,424,445,422,424,254,409,451,421,401,201,501,54,24,1,hs,106,206,406
Colorado,8,2454,Black,nohs,3,1,1767,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,13,13,12,123,134,143,123,124,234,109,131,131,101,301,301,34,34,3,hs,206,206,1009
Colorado,8,3729,Hispanic,postgrad,4,1,1100,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,24,24,22,224,244,244,224,224,244,209,241,241,201,401,401,44,44,4,col,306,106,2009
Colorado,8,4902,Black,somecol,1,2,8783,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,15,11,11,115,114,145,111,114,154,109,151,111,101,101,501,54,14,1,hs,106,206,1009
Colorado,8,4851,White,postgrad,1,2,15049,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,44,41,41,414,414,444,411,414,144,409,441,411,401,101,401,44,14,1,col,106,106,406
Colorado,8,1128,Other,col,2,1,6689,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,31,32,32,321,324,341,322,324,214,309,311,321,301,201,101,14,24,1,col,106,106,3009
Colorado,8,4800,Other,postgrad,1,2,929,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,34,31,31,314,314,344,311,314,144,309,341,311,301,101,401,44,14,1,col,106,106,3009
Colorado,8,7197,Hispanic,col,4,2,692,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,21,24,21,211,244,241,214,214,114,209,211,241,201,401,101,14,44,4,col,306,106,2009
Colorado,8,2250,Black,hs,3,1,6398,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,12,13,12,122,134,142,123,124,224,109,121,131,101,301,201,24,34,3,hs,206,206,1009
Colorado,8,2199,White,col,3,1,134962,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,41,43,42,421,434,441,423,424,214,409,411,431,401,301,101,14,34,3,col,206,106,406
Colorado,8,4086,Black,col,1,2,1770,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,11,11,11,111,114,141,111,114,114,109,111,111,101,101,101,14,14,1,col,106,106,1009
Colorado,8,3372,Other,hs,4,1,1605,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,32,34,32,322,344,342,324,324,224,309,321,341,301,401,201,24,44,4,hs,306,206,3009
Colorado,8,3168,Other,col,4,1,1202,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,31,34,32,321,344,341,324,324,214,309,311,341,301,401,101,14,44,4,col,306,106,3009
Colorado,8,6585,Hispanic,nohs,3,2,14623,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,23,23,21,213,234,243,213,214,134,209,231,231,201,301,301,34,34,3,hs,206,206,2009
Colorado,8,3780,Other,postgrad,4,1,1010,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,34,34,32,324,344,344,324,324,244,309,341,341,301,401,401,44,44,4,col,306,106,3009
Colorado,8,5871,White,postgrad,2,2,66092,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,44,42,41,414,424,444,412,414,144,409,441,421,401,201,401,44,24,1,col,106,106,406
Colorado,8,1893,Hispanic,somecol,2,1,29654,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,25,22,22,225,224,245,222,224,254,209,251,221,201,201,501,54,24,1,hs,106,206,2009
Colorado,8,2556,Other,nohs,3,1,1453,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,33,33,32,323,334,343,323,324,234,309,331,331,301,301,301,34,34,3,hs,206,206,3009
Colorado,8,1842,Black,somecol,2,1,7432,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,15,12,12,125,124,145,122,124,254,109,151,121,101,201,501,54,24,1,hs,106,206,1009
Colorado,8,924,Other,somecol,1,1,8805,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,35,31,32,325,314,345,321,324,254,309,351,311,301,101,501,54,14,1,hs,106,206,3009
Colorado,8,6942,Black,somecol,3,2,9149,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,15,13,11,115,134,145,113,114,154,109,151,131,101,301,501,54,34,3,hs,206,206,1009
Colorado,8,2505,Hispanic,nohs,3,1,18230,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,23,23,22,223,234,243,223,224,234,209,231,231,201,301,301,34,34,3,hs,206,206,2009
Colorado,8,2046,Black,col,3,1,5313,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,11,13,12,121,134,141,123,124,214,109,111,131,101,301,101,14,34,3,col,206,106,1009
Colorado,8,3423,White,hs,4,1,50114,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,42,44,42,422,444,442,424,424,224,409,421,441,401,401,201,24,44,4,hs,306,206,406
Colorado,8,4341,Hispanic,hs,1,2,22603,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,22,21,21,212,214,242,211,214,124,209,221,211,201,101,201,24,14,1,hs,106,206,2009
Colorado,8,5004,Other,somecol,1,2,9242,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,35,31,31,315,314,345,311,314,154,309,351,311,301,101,501,54,14,1,hs,106,206,3009
Colorado,8,5922,Black,somecol,2,2,7674,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,15,12,11,115,124,145,112,114,154,109,151,121,101,201,501,54,24,1,hs,106,206,1009
Colorado,8,3321,Hispanic,hs,4,1,8407,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,22,24,22,222,244,242,224,224,224,209,221,241,201,401,201,24,44,4,hs,306,206,2009
Colorado,8,4953,Hispanic,somecol,1,2,35450,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,25,21,21,215,214,245,211,214,154,209,251,211,201,101,501,54,14,1,hs,106,206,2009
Colorado,8,2607,White,nohs,3,1,20870,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,43,43,42,423,434,443,423,424,234,409,431,431,401,301,301,34,34,3,hs,206,206,406
Colorado,8,1179,White,col,2,1,110687,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,41,42,42,421,424,441,422,424,214,409,411,421,401,201,101,14,24,1,col,106,106,406
Colorado,8,6,Black,col,1,1,1346,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,11,11,12,121,114,141,121,124,214,109,111,111,101,101,101,14,14,1,col,106,106,1009
Colorado,8,4188,Other,col,1,2,3344,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,31,31,31,311,314,341,311,314,114,309,311,311,301,101,101,14,14,1,col,106,106,3009
Colorado,8,2301,Hispanic,hs,3,1,22616,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,22,23,22,222,234,242,223,224,224,209,221,231,201,301,201,24,34,3,hs,206,206,2009
Colorado,8,3474,Black,nohs,4,1,500,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,13,14,12,123,144,143,124,124,234,109,131,141,101,401,301,34,44,4,hs,306,206,1009
Colorado,8,7401,Hispanic,hs,4,2,9557,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,22,24,21,212,244,242,214,214,124,209,221,241,201,401,201,24,44,4,hs,306,206,2009
Colorado,8,5055,White,somecol,1,2,121392,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,45,41,41,415,414,445,411,414,154,409,451,411,401,101,501,54,14,1,hs,106,206,406
Colorado,8,7350,Black,hs,4,2,3136,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,12,14,11,112,144,142,114,114,124,109,121,141,101,401,201,24,44,4,hs,306,206,1009
Colorado,8,6636,Other,nohs,3,2,2225,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,33,33,31,313,334,343,313,314,134,309,331,331,301,301,301,34,34,3,hs,206,206,3009
Colorado,8,3831,White,postgrad,4,1,48251,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,44,44,42,424,444,444,424,424,244,409,441,441,401,401,401,44,44,4,col,306,106,406
Colorado,8,2658,Black,postgrad,3,1,2639,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,14,13,12,124,134,144,123,124,244,109,141,131,101,301,401,44,34,3,col,206,106,1009
Colorado,8,1944,Other,somecol,2,1,8151,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,35,32,32,325,324,345,322,324,254,309,351,321,301,201,501,54,24,1,hs,106,206,3009
Colorado,8,7044,Other,somecol,3,2,7145,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,35,33,31,315,334,345,313,314,154,309,351,331,301,301,501,54,34,3,hs,206,206,3009
Colorado,8,4239,White,col,1,2,71732,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,41,41,41,411,414,441,411,414,114,409,411,411,401,101,101,14,14,1,col,106,106,406
Colorado,8,6993,Hispanic,somecol,3,2,23693,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,25,23,21,215,234,245,213,214,154,209,251,231,201,301,501,54,34,3,hs,206,206,2009
Colorado,8,2097,Hispanic,col,3,1,6390,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,21,23,22,221,234,241,223,224,214,209,211,231,201,301,101,14,34,3,col,206,106,2009
Colorado,8,7452,Other,hs,4,2,2693,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,32,34,31,312,344,342,314,314,124,309,321,341,301,401,201,24,44,4,hs,306,206,3009
Colorado,8,5106,Black,col,2,2,2578,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,11,12,11,111,124,141,112,114,114,109,111,121,101,201,101,14,24,1,col,106,106,1009
Colorado,8,4137,Hispanic,col,1,2,7235,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,21,21,21,211,214,241,211,214,114,209,211,211,201,101,101,14,14,1,col,106,106,2009
Colorado,8,6687,White,nohs,3,2,14748,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,43,43,41,413,434,443,413,414,134,409,431,431,401,301,301,34,34,3,hs,206,206,406
Colorado,8,1536,Other,nohs,2,1,3294,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,33,32,32,323,324,343,322,324,234,309,331,321,301,201,301,34,24,1,hs,106,206,3009
Colorado,8,618,Black,postgrad,1,1,601,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,14,11,12,124,114,144,121,124,244,109,141,111,101,101,401,44,14,1,col,106,106,1009
Colorado,8,4545,Hispanic,nohs,1,2,17470,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,23,21,21,213,214,243,211,214,134,209,231,211,201,101,301,34,14,1,hs,106,206,2009
Colorado,8,771,White,postgrad,1,1,9325,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,44,41,42,424,414,444,421,424,244,409,441,411,401,101,401,44,14,1,col,106,106,406
Colorado,8,7554,Black,nohs,4,2,1281,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,13,14,11,113,144,143,114,114,134,109,131,141,101,401,301,34,44,4,hs,306,206,1009
Colorado,8,1230,Black,hs,2,1,6315,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,14,12,12,12,122,124,142,122,124,224,109,121,121,101,201,201,24,24,1,hs,106,206,1009
Colorado,8,2148,Other,col,3,1,5855,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,31,33,32,321,334,341,323,324,214,309,311,331,301,301,101,14,34,3,col,206,106,3009
Colorado,8,975,White,somecol,1,1,123449,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,45,41,42,425,414,445,421,424,254,409,451,411,401,101,501,54,14,1,hs,106,206,406
Colorado,8,7248,Other,col,4,2,1410,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,31,34,31,311,344,341,314,314,114,309,311,341,301,401,101,14,44,4,col,306,106,3009
Colorado,8,2811,White,postgrad,3,1,92169,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,44,43,42,424,434,444,423,424,244,409,441,431,401,301,401,44,34,3,col,206,106,406
Colorado,8,4392,Other,hs,1,2,5724,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,34,32,31,31,312,314,342,311,314,124,309,321,311,301,101,201,24,14,1,hs,106,206,3009
Colorado,8,8115,White,somecol,4,2,88442,Female,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,45,44,41,415,444,445,414,414,154,409,451,441,401,401,501,54,44,4,hs,306,206,406
Colorado,8,669,Hispanic,postgrad,1,1,691,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,24,24,21,22,224,214,244,221,224,244,209,241,211,201,101,401,44,14,1,col,106,106,2009
Colorado,8,3219,White,col,4,1,54578,Male,CO,84,west,interior,west,8,CO,84,west,interior,0.245994593,0.037895311,0.771162493,0.142742482,0.61,0.427997297,0.698917727,0.527480072,0.024690825,1,west,44,41,44,42,421,444,441,424,424,214,409,411,441,401,401,101,14,44,4,col,306,106,406
