state,X,vote,reg2,region,race_eth,age,income,edu5,sex,weight,married,pewweight,demVote,fips,postal,GESTCEN,alt.region,new.subregion,white.religion,black_pct,whitenh_pct,hispanic_pct,religion.gallup,religion.composite,turnout.acs.cvap,demTwoPartyShare,otherVoteShare,otherVote,age4,race.region,race.edu,race.age,race.sex,race.sex.edu,race.age.region,race.edu.region,race.sex.age,race.sex.region,sex.edu.region,race.subregion,edu.region,age.region,age3,edu2,age.state,edu.state,race.state
Arizona,8654,Obama,yes,west,Hispanic,66,"30 to under $40,000",col,Female,1,Married,0.27984339,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,21,24,21,211,244,241,214,214,114,209,14,44,4,col,303,103,2009
Arizona,5653,Obama,yes,west,White,49,"75 to under $100,000",col,Male,1.916666667,Married,0.536366498,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,203,103,403
Arizona,1918,Romney,yes,west,White,87,REF,hs,Female,0.3172,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,303,203,403
Arizona,869,Obama,yes,west,Hispanic,69,$25-30K,nohs,Female,4.1545,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,23,24,21,213,244,243,214,214,134,209,34,44,4,hs,303,203,2009
Arizona,7903,Romney,yes,west,White,72,(VOL.) Don't know/Refused,postgrad,Female,1.958333333,Married,0.54802664,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,303,103,403
Arizona,5990,Obama,yes,west,White,65,"10 to under $20,000",hs,Female,3.083333333,Widowed,0.862850454,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,303,203,403
Arizona,1911,Romney,yes,west,White,55,$40-50K,somecol,Female,1.3849,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,203,203,403
Arizona,5278,Obama,yes,west,White,68,(VOL.) Don't know/Refused,somecol,Female,1.083333333,Widowed,0.303163673,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,303,203,403
Arizona,3457,Obama,yes,west,Hispanic,53,"30 to under $40,000",hs,Male,5.958333333,Never been married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,24,22,23,22,222,234,242,223,224,224,209,24,34,3,hs,203,203,2009
Arizona,8651,Romney,yes,west,zzz,99,(VOL.) Don't know/Refused,postgrad,Female,5.625,Married,1.574119071,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,54,54,54,51,514,544,544,514,514,144,509,44,44,4,col,303,103,5009
Arizona,4537,Obama,yes,west,Hispanic,74,"10 to under $20,000",nohs,Female,3.708333333,Widowed,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,23,24,21,213,244,243,214,214,134,209,34,44,4,hs,303,203,2009
Arizona,1930,Obama,yes,west,White,80,$30-40K,hs,Female,0.5465,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,303,203,403
Arizona,10544,Romney,yes,west,White,50,"$50,000 to under $75,000",somecol,Male,0.522991127,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,203,203,403
Arizona,16571,Obama,yes,west,Hispanic,77,20 to under 35 thousand,nohs,Male,1.2259774,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,23,24,22,223,244,243,224,224,234,209,34,44,4,hs,303,203,2009
Arizona,1896,Obama,yes,west,White,60,$50-75K,somecol,Male,0.7406,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,203,203,403
Arizona,13746,Obama,yes,west,White,69,"$50,000-$75,000",postgrad,Male,0.265,Widowed,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,303,103,403
Arizona,16355,Romney,yes,west,White,81,100 thousand or more,col,Male,0.4318988,Widowed,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,41,44,42,421,444,441,424,424,214,409,14,44,4,col,303,103,403
Arizona,16896,Obama,yes,west,White,30,35 to under 50 thousand,hs,Male,2.0331472,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,42,42,42,422,424,442,422,424,224,409,24,24,1,hs,103,203,403
Arizona,1899,Obama,yes,west,White,78,$40-50K,col,Female,0.2766,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,41,44,41,411,444,441,414,414,114,409,14,44,4,col,303,103,403
Arizona,11454,Other,yes,west,White,36,"$75,000 to under $100,000",somecol,Male,2.312782985,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,1,2,44,45,42,42,425,424,445,422,424,254,409,54,24,1,hs,103,203,403
Arizona,8428,Obama,yes,west,White,42,"100 to under $150,000",somecol,Male,3.625,Married,1.01443229,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,45,42,42,425,424,445,422,424,254,409,54,24,1,hs,103,203,403
Arizona,10729,Obama,yes,west,White,26,"$100,000 to under $150,000",col,Male,0.883273904,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,44,41,41,42,421,414,441,421,424,214,409,14,14,1,col,103,103,403
Arizona,1901,Obama,yes,west,Hispanic,28,OVER $100K,col,Male,1.2369,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,24,21,21,22,221,214,241,221,224,214,209,14,14,1,col,103,103,2009
Arizona,12959,Obama,yes,west,Hispanic,63,"$3,000 to $3,999",somecol,Male,2.934,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,24,25,23,22,225,234,245,223,224,254,209,54,34,3,hs,203,203,2009
Arizona,13614,Obama,yes,west,White,19,Won't specify/Refused,hs,Female,1.558,Never been married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,44,42,41,41,412,414,442,411,414,124,409,24,14,1,hs,103,203,403
Arizona,10555,Obama,yes,west,White,62,"$40,000 to under $50,000",somecol,Female,0.708943528,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,203,203,403
Arizona,8421,Obama,yes,west,White,77,"30 to under $40,000",somecol,Female,1,Widowed,0.27984339,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,303,203,403
Arizona,10050,Romney,yes,west,Hispanic,76,"30 to under $40,000",somecol,Female,2.875,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,25,24,21,215,244,245,214,214,154,209,54,44,4,hs,303,203,2009
Arizona,5313,Obama,yes,west,White,56,"75 to under $100,000",postgrad,Female,2.291666667,Married,0.64130777,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,1907,Romney,yes,west,Other,19,$25-30K,hs,Female,2.5356,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,34,32,31,31,312,314,342,311,314,124,309,24,14,1,hs,103,203,3009
Arizona,14956,Romney,yes,west,White,63,"Over $75,000",somecol,Male,0.828,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,42,425,434,445,423,424,254,409,54,34,3,hs,203,203,403
Arizona,4917,Other,yes,west,White,60,"10 to under $20,000",col,Male,2.291666667,Separated,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,1,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,203,103,403
Arizona,11064,Romney,yes,west,White,61,(DO NOT READ) Don't know/Refused,postgrad,Female,0.615967328,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,4710,Romney,yes,west,White,78,"20 to under $30,000",hs,Female,1.666666667,Widowed,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,303,203,403
Arizona,16077,Romney,yes,west,White,33,Under 20 thousand dollars,hs,Male,1.3717402,Divorced,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,42,42,42,422,424,442,422,424,224,409,24,24,1,hs,103,203,403
Arizona,8642,Obama,yes,west,White,82,"50 to under $75,000",col,Female,1.083333333,Married,0.303163673,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,41,44,41,411,444,441,414,414,114,409,14,44,4,col,303,103,403
Arizona,10244,Romney,yes,west,White,66,"50 to under $75,000",somecol,Female,2.375,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,303,203,403
Arizona,1913,Romney,yes,west,Hispanic,27,OVER $100K,somecol,Female,3.7026,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,24,25,21,21,215,214,245,211,214,154,209,54,14,1,hs,103,203,2009
Arizona,12973,Obama,yes,west,White,57,"$10,000 to $14,999",postgrad,Male,1.195,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,203,103,403
Arizona,6804,Obama,yes,west,White,58,"20 to under $30,000",postgrad,Female,1.75,Divorced,0.489725933,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,5652,Obama,yes,west,White,30,"20 to under $30,000",somecol,Male,6.958333333,Never been married,1.947243592,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,45,42,42,425,424,445,422,424,254,409,54,24,1,hs,103,203,403
Arizona,1919,Obama,yes,west,Hispanic,42,OVER $100K,postgrad,Male,1.3905,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,24,24,22,22,224,224,244,222,224,244,209,44,24,1,col,103,103,2009
Arizona,8010,Romney,yes,west,White,59,"$150,000 or more",postgrad,Female,1.666666667,Married,0.466405651,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,8005,Romney,yes,west,White,52,(VOL.) Don't know/Refused,postgrad,Female,5.041666667,Living with a partner,1.410877093,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,1921,Obama,yes,west,Hispanic,51,REF,somecol,Female,1.2827,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,24,25,23,21,215,234,245,213,214,154,209,54,34,3,hs,203,203,2009
Arizona,16883,Obama,yes,west,White,34,50 to under 75 thousand,postgrad,Male,1.571061,Divorced,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,44,42,42,424,424,444,422,424,244,409,44,24,1,col,103,103,403
Arizona,15747,Romney,yes,west,White,48,"Over $75,000",postgrad,Male,0.459,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,203,103,403
Arizona,1925,Obama,yes,west,White,54,$40-50K,col,Male,0.4515,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,203,103,403
Arizona,1928,Obama,yes,west,White,75,$50-75K,postgrad,Male,0.2597,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,303,103,403
Arizona,6245,Romney,yes,west,White,36,"50 to under $75,000",col,Male,4.416666667,Married,1.235974974,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,41,42,42,421,424,441,422,424,214,409,14,24,1,col,103,103,403
Arizona,11249,Obama,yes,west,White,24,"$30,000 to under $40,000",hs,Female,1.557351357,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,44,42,41,41,412,414,442,411,414,124,409,24,14,1,hs,103,203,403
Arizona,7385,Obama,yes,west,Hispanic,68,(VOL.) Don't know/Refused,somecol,Female,1.375,Married,0.384784662,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,24,25,24,21,215,244,245,214,214,154,209,54,44,4,hs,303,203,2009
Arizona,12954,Romney,yes,west,White,71,"$10,000 to $14,999",col,Male,0.23,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,41,44,42,421,444,441,424,424,214,409,14,44,4,col,303,103,403
Arizona,11120,Romney,yes,west,White,86,"Less than $10,000",hs,Female,1.359776931,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,42,44,41,412,444,442,414,414,124,409,24,44,4,hs,303,203,403
Arizona,15757,Romney,yes,west,White,57,"$50,000-$75,000",somecol,Female,1.074,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,203,203,403
Arizona,9565,Obama,yes,west,White,25,"100 to under $150,000",postgrad,Male,3.166666667,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,1,44,44,41,42,424,414,444,421,424,244,409,44,14,1,col,103,103,403
Arizona,10543,Romney,yes,west,White,79,(DO NOT READ) Don't know/Refused,col,Female,0.406770877,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,41,44,41,411,444,441,414,414,114,409,14,44,4,col,303,103,403
Arizona,3657,Romney,yes,west,White,47,"40 to under $50,000",postgrad,Female,4.416666667,Never been married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,41,414,434,444,413,414,144,409,44,34,3,col,203,103,403
Arizona,3703,Romney,yes,west,White,61,"75 to under $100,000",somecol,Female,2.458333333,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,203,203,403
Arizona,12302,Romney,yes,west,White,60,"$7,500 to $9,999",col,Male,0.236,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,203,103,403
Arizona,16053,Obama,yes,west,White,63,20 to under 35 thousand,somecol,Female,0.7423256,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,45,43,41,415,434,445,413,414,154,409,54,34,3,hs,203,203,403
Arizona,9461,Romney,yes,west,White,65,(VOL.) Don't know/Refused,postgrad,Male,1.166666667,NA,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,44,44,42,424,444,444,424,424,244,409,44,44,4,col,303,103,403
Arizona,15331,Obama,yes,west,White,62,"Over $75,000",col,Female,0.467,Divorced,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,41,43,41,411,434,441,413,414,114,409,14,34,3,col,203,103,403
Arizona,6577,Obama,yes,west,White,73,"Less than $10,000",postgrad,Female,1.166666667,Never been married,0.326483955,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,44,44,41,414,444,444,414,414,144,409,44,44,4,col,303,103,403
Arizona,16062,Romney,yes,west,Other,60,(VOL) NA/Refused,postgrad,Male,0.6717437,Married,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,34,34,33,32,324,334,344,323,324,244,309,44,34,3,col,203,103,3009
Arizona,6579,Obama,yes,west,White,72,"10 to under $20,000",somecol,Female,1.125,Divorced,0.314823814,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,303,203,403
Arizona,8685,Obama,yes,west,White,30,"75 to under $100,000",col,Male,5.583333333,Married,1.56245893,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,41,42,42,421,424,441,422,424,214,409,14,24,1,col,103,103,403
Arizona,11124,Obama,yes,west,White,44,"$150,000 or over",col,Female,0.825163778,NA,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,41,42,41,411,424,441,412,414,114,409,14,24,1,col,103,103,403
Arizona,8387,Obama,yes,west,White,52,"Less than $10,000",postgrad,Male,2.625,Never been married,0.7345889,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,44,43,42,424,434,444,423,424,244,409,44,34,3,col,203,103,403
Arizona,4410,Romney,yes,west,White,77,(VOL.) Don't know/Refused,somecol,Female,1.041666667,Widowed,1,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,4,44,45,44,41,415,444,445,414,414,154,409,54,44,4,hs,303,203,403
Arizona,6744,Romney,yes,west,White,52,"100 to under $150,000",col,Male,2.791666667,Married,0.781229465,0,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,3,44,41,43,42,421,434,441,423,424,214,409,14,34,3,col,203,103,403
Arizona,14808,Obama,yes,west,White,36,"Over $75,000",col,Male,0.692,Married,1,1,4,AZ,86,west,interior,0.273364253,0.041735635,0.671438935,0.204153104,0.65,0.461682127,0.519855305,0.453866198,0.02066845,0,2,44,41,42,42,421,424,441,422,424,214,409,14,24,1,col,103,103,403
